10000 9999
9175 1398 514
6520 7715 792
4465 1178 536
7734 101 676
3165 3164 1000
8551 3601 262
9005 4514 115
8736 7905 916
4807 8347 74
8752 6633 600
3139 5753 680
9138 3567 155
9496 8300 770
8964 2430 442
5326 401 255
8647 8281 150
8715 1509 787
4321 6191 455
1019 8606 786
5210 1225 121
1493 5597 997
1409 8689 360
8477 4065 752
4061 9562 615
3029 1694 736
4589 5167 505
2712 8874 854
8985 9427 796
3025 3686 187
759 1769 0
9697 9696 1000
7265 3227 848
3328 190 668
4644 9016 51
8883 8765 348
2646 6088 761
187 8789 411
815 2700 449
5509 8777 330
8929 9082 685
111 8831 402
5202 9436 708
5758 6613 63
9302 9416 163
6611 9814 677
3657 4837 320
6036 609 142
1210 9945 879
4986 8021 227
7255 4263 793
9807 3847 877
9106 5330 457
1495 6593 79
6967 6666 622
9715 2373 341
3649 7496 163
3892 3484 546
2358 4115 92
6123 4014 520
8472 5611 601
2485 1569 601
6675 5837 198
9026 7809 917
8449 2545 180
4954 4953 1000
3515 15 338
7566 7192 603
8659 8658 1000
1703 2854 784
9450 9958 975
4556 9602 920
3737 1322 888
2365 4142 976
2855 9796 957
3219 5163 477
7561 3752 83
4139 4138 1000
9616 3785 661
2841 9506 624
658 1874 764
7291 4899 317
6144 9077 147
3464 2545 272
5554 7630 830
5272 5549 618
1900 7174 150
8413 5175 750
8159 7282 189
812 2255 602
615 9465 916
2203 9016 368
4685 1465 681
4122 7889 646
3448 8210 746
9406 5036 580
3782 6277 975
7486 6809 558
5046 3140 958
9620 6483 133
3429 3082 301
7485 7484 1000
6521 755 982
6923 9009 121
3690 2702 922
1908 4930 778
1211 483 993
4447 6093 687
7062 1768 523
4377 5392 344
205 7534 697
2361 4490 423
1748 825 216
8107 2433 653
3018 5140 439
4944 2958 129
4713 7339 81
6663 9550 3
5999 8979 705
9947 7789 678
6751 1733 281
3801 1533 502
5392 7205 314
3703 1511 877
7126 1162 145
4126 6475 31
760 3173 828
2795 6809 228
6368 5781 582
9597 1969 831
8750 2072 644
4447 5632 500
5358 8367 227
1357 7535 519
822 701 507
2721 5883 468
4535 622 176
3922 3701 841
2550 9054 429
9367 5077 962
172 3450 965
266 3686 261
7969 6118 904
7426 7364 942
8100 1672 587
9455 8607 74
6716 8820 611
4751 4623 454
6057 2412 659
6876 6874 40
183 2749 985
762 2098 286
904 5698 542
8929 8203 233
6520 6866 263
9614 9276 466
7338 5712 155
7661 8627 441
9198 2576 661
8125 9033 208
5697 1192 581
7352 4003 271
7341 3507 223
3722 7551 451
5105 5104 1000
4724 3278 410
7191 3277 42
3327 7243 210
8009 1330 824
4074 5613 350
6038 6162 746
4793 7109 467
6590 7605 280
3205 6850 473
1392 703 160
5608 4919 571
6366 6123 615
4818 4025 123
9712 9711 1000
2202 6294 495
2769 1122 738
4742 3139 118
9963 1583 513
1994 1673 654
2212 7208 789
387 347 746
9677 2628 886
5757 5549 540
1417 9156 447
8521 1541 38
4497 9112 278
1151 4947 196
4731 4769 880
1875 4230 823
3563 3191 56
828 7496 477
8581 9549 57
1271 4522 793
3189 2947 85
7052 3624 938
3326 3975 760
9698 3159 571
4053 4067 431
4330 3702 621
5905 5647 125
468 1230 285
9486 6466 861
16 905 574
793 219 806
2874 5454 393
2949 4 199
9368 3946 420
5421 1576 27
9744 2482 386
6619 6673 336
9137 3895 663
6791 6790 1000
2823 2166 22
9418 1030 146
9423 4134 775
126 1712 524
6387 6499 6
4843 4842 1000
8640 3420 857
9887 9037 45
8919 5773 950
5063 2806 926
460 459 1000
5579 8612 848
9065 9400 465
882 5580 378
1473 9711 275
6095 350 483
4114 1202 135
2674 2038 503
1883 1561 150
3236 4531 665
3824 5044 355
9338 9337 1000
5043 7719 265
6349 4060 350
4702 8201 977
9464 2125 423
8897 9294 20
434 4627 300
3858 3857 1000
2556 3880 668
6782 8367 708
2230 8696 24
5196 1907 65
9628 8653 927
7010 7009 1000
3797 2228 465
9033 9032 1000
3073 1076 599
7373 2844 314
8189 1605 872
909 7297 268
4044 9301 813
5407 5887 794
6912 5332 47
6287 1882 805
496 6297 467
396 8555 118
5673 4268 497
9970 7232 536
7682 250 283
4191 7288 971
6943 4649 311
9170 7608 331
7083 6941 474
1905 5039 81
3823 1998 837
4642 7980 477
9470 1918 350
4361 7230 925
7063 8327 926
467 205 261
8745 7495 830
1268 3570 122
6137 4609 902
5637 8791 572
2708 1190 84
5640 5626 3
6677 3574 363
5541 2342 21
5697 857 847
2265 6029 8
729 9876 133
5629 4181 127
3546 3914 947
3222 4438 774
8339 812 942
5966 5264 331
9975 5406 324
6266 9289 427
5174 8136 865
5138 885 9
1545 2857 525
1772 8226 118
5434 7733 541
3653 1366 356
7005 7004 1000
620 7609 399
6474 9975 600
405 5287 686
56 8029 896
9824 5039 329
2507 981 377
445 5546 367
3944 3986 709
2247 3881 519
8676 6943 844
1512 5438 103
9625 3041 957
2145 6607 804
5877 1559 480
8925 3125 233
4896 8174 385
7982 2809 874
903 8722 673
370 9998 454
1888 6166 829
1196 8173 610
4256 8833 401
6016 8451 784
6640 2759 194
2786 8176 716
8751 6408 468
8906 2643 101
1239 607 716
2997 6636 497
9576 4903 117
2293 2754 883
2666 7607 803
1474 3949 208
9841 8327 753
9700 4860 611
1979 7305 928
843 9397 661
7988 1300 355
5388 5862 366
6212 4005 275
1566 7197 815
8502 3431 694
2879 8016 766
5251 5465 659
6707 6501 143
2273 9587 196
1470 9120 212
3405 7599 206
2689 4722 287
3887 961 334
3255 9363 163
2722 2174 258
84 4692 305
2923 2197 863
7889 6541 449
6762 8951 494
8132 6830 972
1146 8825 482
4868 7009 395
423 6144 913
5913 2031 180
2391 484 541
8374 3121 844
6792 9979 353
9912 2777 204
709 7961 859
2833 6652 577
8821 5788 297
350 7758 70
9369 1865 409
9776 9775 1000
495 1442 32
3688 9488 760
4018 9393 584
4732 2539 655
9629 7226 765
9052 6399 956
534 533 1000
2784 1571 582
5586 8990 519
5941 2065 610
1075 3809 339
6052 9742 247
752 7503 736
5003 5574 132
5476 8274 109
7653 3394 337
2474 1121 517
1303 4122 379
7988 3137 299
9795 2285 672
9907 9389 374
4891 118 552
9840 6897 144
9421 6104 80
7951 5488 843
4249 3579 874
2600 2812 223
6955 7325 837
5526 2537 989
9438 2768 989
6582 5171 808
7460 5121 95
2488 3561 306
3103 4341 337
6291 5791 64
2972 6355 21
9357 9161 886
6121 7996 341
1464 1832 867
8385 3692 333
7188 55 369
4804 280 305
133 188 338
764 8084 430
6611 4965 962
1783 8862 845
2661 9223 28
4693 1939 502
9175 6861 365
476 8624 898
4788 3718 91
1772 4279 814
569 8059 576
8911 3887 134
9276 7510 100
2379 828 778
4093 4092 1000
7285 2189 413
5269 6929 672
7205 2179 304
4438 8781 931
7273 3572 785
129 8050 543
3574 3573 1000
8102 4374 281
8562 7913 410
3570 3216 987
605 9934 425
2592 3414 905
249 248 1000
6669 4881 647
1082 2835 824
6688 9376 196
1219 7069 215
2714 5886 883
4548 57 953
8523 2586 70
8573 3082 221
9852 7803 542
522 9041 611
4095 236 44
2732 2731 1000
7232 8709 774
3206 6421 307
3780 1071 164
1211 4713 786
452 9488 864
858 9779 648
4334 2523 674
8855 7409 201
3378 1631 268
683 7727 935
4284 6225 316
3300 9888 805
6687 2206 335
7994 5560 714
3943 3927 139
4241 657 330
8327 2937 80
4398 3780 219
7454 1681 613
7356 9487 340
3301 1407 452
1882 5440 614
7610 806 824
1017 1016 1000
966 3967 367
5680 877 88
9372 7241 313
2023 1262 734
8072 6717 324
5126 5257 252
4017 1920 687
4047 7204 825
9828 8690 627
892 7215 587
7417 7594 599
1925 7169 833
7790 3470 254
6665 298 141
784 7217 834
5768 5747 132
8065 9808 32
9409 801 874
590 589 1000
5964 3924 86
3386 1509 490
6587 9458 131
8943 2195 107
185 4120 384
9944 5396 811
8698 4827 320
5493 8112 7
1870 1869 1000
5686 993 952
6422 1223 853
5294 2203 217
7589 4731 43
7175 3619 971
4998 6394 243
7207 4297 296
5731 8835 398
8937 1313 586
7752 9929 653
7249 7259 533
7606 9247 436
8181 9370 667
9999 1368 33
9487 388 872
7320 9161 950
4567 4663 200
3694 9479 235
312 1958 630
2041 5461 508
2901 2892 155
6182 7571 100
5811 8809 704
1180 4979 397
3085 5889 648
9301 320 565
8911 7185 877
6841 6840 1000
3576 5974 65
2309 5929 772
9087 8273 679
854 9455 468
2280 6160 75
4196 6494 179
440 1265 857
3694 6682 143
8566 7388 551
993 4702 698
5612 5611 1000
9997 5191 919
1380 9988 357
884 5355 976
9618 2815 937
6883 92 87
8955 1119 886
9886 7937 777
5316 4746 284
1969 7324 911
4501 61 524
1672 2558 58
9575 8409 620
6836 5288 962
8526 6724 111
8956 256 265
1375 5895 165
6047 4706 285
3578 4666 812
2862 6595 651
6823 6151 847
984 891 240
1104 1103 1000
9130 4146 629
3701 1899 188
8034 2896 59
8588 9864 42
7428 1540 60
864 8129 877
9106 7025 611
9084 5458 275
2757 6735 944
2837 6490 563
3147 3198 260
1074 8272 352
6999 8213 946
7627 7461 216
8740 3412 998
6577 6880 63
8340 9678 325
9200 431 542
577 1360 845
3545 1509 191
3874 2242 586
244 8471 10
2961 526 479
3667 6534 763
7259 4756 698
9111 6657 234
8404 4469 816
4006 1807 878
6729 5873 872
4837 3161 339
508 9275 932
1369 8067 355
4750 3668 832
3043 7773 172
5697 6542 900
426 7270 790
7471 5839 103
3255 3254 1000
7071 1156 186
5921 3375 752
3480 5424 445
5201 8183 73
915 3851 312
3119 5456 291
8733 8732 1000
9270 4951 782
3343 8632 810
6512 1197 413
7183 3269 168
1754 2629 695
1297 2807 568
8625 4784 815
9008 8577 691
4263 20 57
4185 6710 442
702 8583 421
4717 8180 105
6324 5712 419
5924 7707 33
7443 1025 170
1625 1985 119
7048 6590 752
3716 3065 471
7349 770 300
9743 1336 227
8280 9376 241
4144 2803 969
4161 6635 791
7793 772 252
6242 706 818
2178 3244 33
2466 5464 710
5540 7197 998
9299 8626 973
5518 8737 123
1740 7904 484
7867 6330 131
959 3891 285
2990 1490 431
9322 2367 168
4861 1645 412
9807 5790 227
3764 62 437
9527 4451 598
3746 3169 762
8159 2800 884
6021 1937 556
6549 4045 498
1992 2791 473
5755 9690 507
7839 4157 901
634 2760 654
1583 529 855
7321 1142 539
5130 100 833
6368 2650 17
267 714 930
971 970 1000
6078 2650 447
9016 3431 668
3762 1011 527
1729 1728 1000
5821 2608 319
3829 7322 593
7899 7267 690
2678 2677 1000
9920 7592 182
5144 6899 876
1194 8945 353
3351 4610 682
1374 3400 988
1866 5363 544
34 1286 425
3118 9784 168
1445 896 585
8098 9631 226
8823 8800 839
8170 9235 716
3173 5449 619
3451 4159 993
644 1591 262
5644 8586 73
9984 1732 498
2399 159 911
4469 3768 962
543 8369 905
6497 6496 1000
6664 5687 414
5959 9660 444
1819 3489 414
619 1614 774
6547 9040 899
438 114 563
8102 5419 806
8159 4709 773
7585 7298 984
3083 7509 771
7132 2889 744
9459 3264 581
1943 79 690
6678 963 635
8470 5836 547
3998 6294 950
6300 6299 1000
6000 3251 527
2275 1148 889
8030 4354 33
8242 490 572
5419 9578 447
6587 5030 632
7986 8080 54
1463 4372 778
8093 3965 761
3200 8580 96
3509 7973 386
9547 9546 1000
2001 8170 749
5011 3825 468
9700 8194 631
5432 1746 983
9421 5851 15
5554 1932 315
6746 4746 622
2978 4698 942
3712 6822 964
682 6366 885
9312 4817 541
713 7069 673
4835 5498 728
3510 3144 162
9032 3377 130
2956 704 609
583 8786 911
6098 6887 876
7351 7962 626
1068 4770 487
1450 320 814
5292 2667 486
4203 3671 870
9901 1116 330
792 7394 843
9825 2694 826
6116 5772 820
7765 561 113
5668 9434 110
5576 5575 1000
8069 2401 790
1205 2277 232
2936 4002 661
2916 4344 838
7328 9396 220
8411 6437 843
124 1288 303
7929 6438 117
1846 4095 719
3542 2655 717
3585 6595 639
4529 6600 62
1170 3263 115
1935 1865 925
5729 4110 253
2347 6919 4
673 72 171
2221 6350 23
4099 255 488
4792 9905 46
3283 9083 333
4499 3438 874
802 7747 565
8735 3830 652
71 690 703
5876 519 679
1628 4711 163
4105 5171 586
6885 2944 609
8215 6632 822
3755 6730 609
8110 2818 736
9366 9617 31
5913 664 2
4058 2240 831
4133 4239 726
9336 8024 850
4454 3084 608
8679 1715 992
7138 7137 1000
8615 7928 903
7153 4636 458
5672 967 827
6558 2054 343
7381 3034 903
6113 589 684
4601 3491 344
6271 8066 338
9070 2112 729
7443 5688 213
6805 9958 28
8062 5298 131
7420 3945 992
3880 9483 873
6968 854 35
5813 142 561
5827 4009 341
7324 3197 894
2240 5426 236
937 2386 746
9123 4049 41
9307 8606 348
3765 3345 273
4592 4591 1000
8068 4783 656
6640 9014 683
455 5100 332
8832 7575 706
5795 6557 316
1815 9647 944
4915 4914 1000
7470 6131 587
6824 4844 970
8657 4688 35
3242 3690 472
7213 9028 843
8180 8179 1000
4605 4604 1000
7189 6204 94
6776 5455 949
7952 1167 815
8001 1967 224
5796 9735 859
3775 2683 606
9714 7575 442
3755 1935 111
4107 5353 788
3381 4905 375
4857 3664 16
4248 2466 819
730 786 960
9411 774 371
5579 6514 709
7523 5301 676
274 6477 218
4431 600 714
7332 7745 858
6370 6369 1000
7373 1107 749
7126 2297 167
4364 9686 30
4490 5011 165
7519 7518 1000
3026 1619 943
4893 4020 97
7766 4231 315
5206 9094 284
3126 256 603
1259 108 719
6485 4625 34
1261 3983 949
1928 5225 212
8156 5077 74
3662 156 554
7570 3420 499
2762 5364 809
3264 3593 386
456 9956 900
8432 3016 623
6015 7279 105
1981 4857 108
5537 9816 802
3510 5232 598
4560 7670 957
1203 394 976
4734 4733 1000
756 5430 574
7891 256 527
9996 1171 42
7969 4921 908
1094 535 31
5910 593 262
9219 1793 274
1145 1144 1000
1936 2046 99
7717 8979 917
2881 7853 767
2330 9604 401
3661 3660 1000
5295 7721 339
2710 3117 177
9334 1163 51
6196 9395 600
7435 5906 387
590 1085 588
3397 2314 72
3977 8447 428
8824 690 442
9104 9128 935
7275 9330 232
2973 8993 661
3710 8867 999
4900 7929 40
8067 9012 9
3427 9613 170
5251 1751 583
9872 4170 748
5807 2249 40
5365 1899 21
5134 7745 899
1044 7186 95
5427 6046 90
4793 4792 1000
7360 5067 888
6138 9865 433
1607 2517 317
4834 3497 389
8816 569 580
2586 473 648
7221 7220 1000
9016 194 515
3293 1830 431
4092 4091 1000
3134 3572 257
7612 3875 283
1133 4411 373
9639 9850 503
6018 8357 604
9969 5013 657
2043 258 131
8811 2529 639
2574 2981 176
5884 858 748
8399 7284 210
1387 1386 1000
2062 3617 33
4775 1792 240
2182 2181 1000
8089 3332 446
3650 7394 328
3378 4643 423
7099 7407 543
8622 327 143
5140 4914 968
6144 8112 739
1149 952 495
4105 3067 896
5927 5926 1000
4633 6000 650
5291 5290 1000
6690 1449 634
1024 9912 227
681 3043 318
8174 5510 281
8498 3052 803
660 2664 456
1008 9502 679
4749 5530 422
6032 8985 759
8111 8110 1000
4041 9483 325
4132 3014 200
7825 2563 693
5143 1544 970
9764 1027 334
963 2528 981
7484 3343 683
1675 7536 806
4102 3820 237
1475 8457 526
1328 1327 1000
4846 4743 844
6450 9305 845
5934 5644 389
593 4448 780
7208 6993 518
9313 7328 586
5524 2136 509
1320 24 73
386 1230 94
5351 8185 555
739 7966 753
9420 3564 73
6994 2356 606
1578 4940 753
9347 3718 939
8814 3982 68
2639 2638 1000
3737 4494 716
7565 9977 122
9969 1898 680
3957 5255 760
8081 9608 418
1616 4470 624
1385 3263 757
6031 3088 179
4066 5579 251
3427 7844 950
3876 6092 47
6113 1343 190
8341 4649 112
8451 9128 172
8457 4430 578
4779 6915 655
8147 2978 614
5868 2984 922
9947 1625 497
4348 7860 584
5175 6384 594
1958 2939 245
8113 1159 230
3311 1099 831
3217 3308 27
3695 6226 41
8612 9702 331
6359 9157 500
6689 625 682
6117 4040 376
1010 7244 551
1193 9871 813
9135 7876 616
7141 6328 283
8003 4336 702
6829 6828 1000
3376 1134 526
2285 6662 178
1732 4679 709
8957 8794 21
1815 1305 782
678 8360 783
4857 7015 103
1257 8912 26
2553 6939 811
1091 2206 641
647 9011 230
4614 5364 530
4552 9701 600
4432 7302 616
5407 8039 947
3245 494 405
514 8400 957
5011 5076 618
8605 7144 756
7531 6467 84
3136 7523 459
857 2335 96
3142 8927 1
3312 4558 90
8378 3252 141
2139 5856 479
6658 3889 898
9232 4934 471
1891 5101 735
1965 7008 177
2746 8576 121
7554 7553 1000
8338 3420 181
9005 4305 60
9925 257 564
977 2426 792
3968 632 324
6686 1624 890
7045 6049 900
3031 5150 158
1337 9710 577
8731 4146 54
9567 4393 130
3747 7003 474
9264 3524 823
1379 1536 431
8615 7110 597
4353 1726 560
5178 1422 3
9396 4207 567
7417 3931 449
2592 9170 643
9842 3709 481
9098 9097 1000
2456 1480 751
6549 11 186
3405 7627 279
398 4675 497
1917 1766 701
4452 432 398
6966 646 20
136 3905 491
3493 6623 894
1406 8394 773
5102 1266 900
4219 2862 881
7548 3544 484
3857 3576 448
1509 8079 203
7653 3622 174
7153 3059 535
7037 7542 907
4070 4301 464
9444 4152 136
6327 6994 102
5900 1670 43
9508 6561 972
7966 9136 596
8657 5712 666
7317 5738 763
8966 5530 960
4147 2450 493
8037 3843 586
2060 3629 140
536 8921 904
6966 4472 773
4056 1330 824
576 4814 483
9825 82 671
7904 5190 415
9208 1547 644
3017 9732 33
4608 9081 376
1229 2496 728
7881 6952 414
1984 3350 406
1992 6278 396
7597 6345 827
3154 5685 880
8557 1719 227
1001 8552 799
1666 7417 182
4140 3508 347
4402 868 352
2273 8246 66
3662 2460 129
7653 4036 467
56 3719 433
2930 9972 725
8691 8961 218
9662 8526 656
7650 4650 824
7254 7999 658
635 9349 347
5946 4537 397
5884 6496 692
2852 693 179
678 677 1000
8707 7316 616
5775 2527 132
9229 7906 453
1133 6527 370
3194 5570 126
2143 7529 316
8817 263 687
8469 3811 851
7583 8213 289
9616 2828 25
1197 7680 422
1176 552 324
480 8218 656
5185 5184 1000
552 3930 491
80 2547 482
6389 9379 366
7634 8916 543
5070 3166 151
5074 7753 934
607 7669 453
4349 4461 155
9182 6041 409
7764 1135 324
8517 1355 165
5701 8696 231
1314 406 481
7094 3479 92
9512 1354 712
7232 9440 453
3258 6548 557
9352 574 633
1782 5308 980
1116 6499 503
5735 4065 548
160 6581 257
8386 9275 313
1761 1486 485
9092 3230 714
4682 8453 565
4374 3257 222
7037 7569 328
5706 8271 494
4916 9400 159
9953 7924 162
4074 361 224
9924 6086 741
3628 1331 792
8638 9070 501
2565 2564 1000
4619 2246 38
5909 1287 234
7912 736 813
9563 2130 797
5183 2695 298
9200 4665 817
2417 7820 503
3704 8960 982
6671 1770 28
879 4792 296
6622 8903 820
5994 493 447
3140 4307 33
9312 9028 424
6757 6732 933
6410 3580 631
5087 6162 883
6686 1112 396
5766 1733 836
9043 180 288
5568 6133 309
7767 113 725
4060 2637 40
9030 8209 62
8567 399 486
7857 1085 684
7009 5701 569
493 5972 638
249 8792 487
5795 7344 685
8028 3240 591
1549 2457 940
1714 183 765
5545 5139 761
6269 3930 258
3303 4089 463
6705 4140 211
8814 143 757
4393 4048 914
2279 1088 650
5813 2359 525
2090 2089 1000
9241 6076 479
9374 7409 793
1559 1558 1000
6973 2453 758
752 751 1000
5747 7782 493
9612 3604 914
7307 188 104
9686 871 589
8521 5521 715
6994 9162 137
7367 453 53
1074 397 670
3056 1701 275
3677 1692 816
7405 3226 159
6130 1324 882
5697 807 600
2731 383 14
9440 513 590
2476 1954 97
4101 4838 814
1014 888 980
521 8214 21
6679 5163 51
8878 9200 95
8051 3145 199
9926 3123 80
6978 1195 263
5422 8235 444
1952 9496 352
3000 9081 689
4904 1034 237
5125 7839 613
7656 2294 258
1653 9683 416
14 6656 187
679 6121 157
5899 2474 250
46 7533 908
124 3304 623
603 7774 67
1663 8678 829
5209 9132 486
7343 6896 440
392 6356 916
2642 9831 184
1013 1012 1000
467 6201 375
450 4290 699
7826 8509 686
9138 2213 444
2583 4304 229
8092 9632 240
1521 6658 832
3089 9094 130
7280 7619 34
3878 1733 996
8558 819 451
9303 9302 1000
3276 1458 558
6445 2331 780
8500 709 68
7794 2676 108
3637 3636 1000
14 6069 171
8389 8935 535
4297 1358 721
708 707 1000
2315 1438 804
957 660 736
5539 583 635
7664 3503 290
9532 9219 337
8714 4477 561
4975 4974 1000
5007 856 755
5949 4435 730
9244 2925 976
9635 7619 738
6423 5987 921
8765 7677 105
1691 1582 560
503 6330 813
8205 1119 894
5179 8810 487
5882 712 642
9319 8705 227
4530 6652 447
6439 9347 142
1062 185 196
3068 7385 421
3811 391 61
9454 6234 945
1431 2996 34
4320 1076 362
5006 2610 911
1738 4239 708
2541 7753 542
719 9312 999
6223 8522 162
7343 2784 243
4197 6514 771
8664 8080 758
2263 5457 287
5513 3097 126
4257 2207 117
6764 7877 756
5763 3887 143
966 3210 605
568 8208 409
8751 3562 306
1311 9367 176
7206 6306 592
3089 2309 739
8477 6093 786
5078 7715 467
7909 357 622
1219 9380 7
9181 7481 959
8900 5338 565
5195 8327 84
944 289 688
7293 6683 651
2335 8526 765
9065 416 904
5398 4528 911
9684 1930 998
643 3542 398
7339 4850 709
9663 455 435
1297 5470 479
7541 4775 748
9589 1368 76
4987 9418 475
7265 1946 614
6179 9110 596
9626 9990 911
7694 9434 877
2937 7519 834
7970 1121 945
1940 557 821
2689 2688 1000
4396 1286 779
8506 8505 1000
5614 5081 48
8955 296 491
3511 8311 513
8263 4152 813
479 3597 813
1263 1262 1000
9443 1597 960
6450 6069 115
8030 7416 863
226 4897 138
8101 20 798
2383 7217 542
5017 5016 1000
4060 6727 641
3635 2306 439
3513 8603 270
4748 3501 34
4111 4593 598
6984 6680 711
6679 6257 296
6910 6114 733
9716 5523 616
9409 7360 546
9297 8198 758
3248 2790 111
3801 4932 904
5190 2838 202
6086 2964 354
3244 5003 208
1669 7560 46
1969 8347 48
1023 5334 641
9686 4903 706
984 4055 692
4681 9618 25
9889 2177 404
2732 685 562
4702 2913 583
3390 1134 348
997 9725 315
8764 6838 536
2451 9039 777
9859 846 260
1697 5694 445
568 6645 207
3466 2743 209
8688 5799 546
3115 2122 83
468 7174 281
2341 7034 704
4615 3954 435
9759 556 974
5664 1477 463
7422 748 692
8101 9775 670
8004 4587 394
1822 7079 544
2853 158 885
7642 8360 539
3699 8906 309
3194 4533 658
5041 8146 580
4016 9120 433
8227 5921 614
3771 1536 788
3635 7869 656
1421 8908 684
8902 3753 280
621 2050 801
424 6159 512
4879 4754 808
359 3305 306
909 1118 687
2657 5221 556
1861 1217 174
4434 1006 850
9930 1113 43
35 4782 348
5875 78 150
5343 4754 916
3183 9690 445
8055 8500 827
9167 6971 183
8950 4417 790
1199 8875 62
2701 1909 309
1555 1554 1000
4941 4994 275
9288 6243 447
9433 3725 449
8063 4709 601
5109 2547 991
3518 8434 344
9867 8695 347
2635 3737 847
2302 3740 428
3214 4072 223
3419 3867 36
1079 109 51
7843 4832 21
7765 9460 499
6353 3290 643
1437 1436 1000
8037 1393 408
2245 2270 681
8883 3343 319
6605 2026 933
851 8465 934
6945 1403 795
1684 1359 617
9052 912 541
3872 8913 505
6574 7509 261
3756 7263 36
6591 9013 936
7992 3140 61
9799 2387 720
3437 2889 483
771 8161 473
2381 1432 965
107 7499 497
1128 2361 427
881 8386 686
2541 2601 879
3156 3368 679
2409 5347 477
1690 1689 1000
5230 5752 275
9474 8141 657
8864 1567 369
4340 9757 290
1402 9964 795
5954 6830 483
9740 2854 264
310 1223 948
85 84 1000
2992 3565 847
6801 5085 263
1629 8499 305
4165 9459 39
1488 5111 885
7399 604 750
5472 8787 661
3863 5389 672
9463 3620 835
1317 1510 318
9660 2644 951
2251 7513 458
3620 8926 549
2585 6862 717
3539 3852 580
8466 3218 809
6369 1697 480
2893 2892 1000
8911 1484 30
9052 1500 29
2806 2598 178
5026 7683 284
8246 3038 281
205 439 509
1349 1161 887
6278 5013 183
3003 6623 296
1355 3244 854
2466 5688 703
1163 4865 937
2517 7526 280
2844 7410 423
8765 8239 420
727 5989 672
8251 6255 403
7516 1968 649
8988 6487 399
8659 152 831
9285 4187 335
2420 4990 185
6993 8868 435
4807 5359 88
7945 6263 402
7768 4840 914
6452 285 599
7075 7760 896
5359 4334 360
9366 7330 591
2293 6982 3
6163 2739 991
1360 3831 237
2985 2394 98
5740 7132 650
217 9910 53
5708 3416 10
4380 4379 1000
8011 7836 373
7226 1545 294
844 8147 614
35 2518 223
7330 9793 283
7778 2099 797
6451 8040 551
7131 4826 323
2997 6576 372
8189 3291 842
6472 6473 660
5491 9743 477
502 6794 517
1627 1626 1000
7127 4024 634
6967 8838 421
8205 8204 1000
5052 4897 432
5097 9361 717
317 2945 450
1364 6532 617
1443 4631 532
3340 46 966
1892 3889 358
3984 4438 95
2035 6992 410
2804 6506 816
2630 2565 343
4407 9878 984
6401 4655 139
1604 8476 204
9622 8352 500
8083 8082 1000
2610 9499 372
4770 7373 438
3449 2520 846
9842 2383 750
9259 1841 977
2713 4968 937
7772 736 183
695 6899 394
4885 4576 644
1340 4013 578
5869 8028 586
4439 5833 679
2006 1909 978
6620 2349 257
3720 737 474
2187 8156 623
6828 6827 1000
9505 4669 845
5031 8992 507
1093 3846 404
557 1939 635
2256 8315 51
8216 4163 388
6230 6781 765
1934 967 833
848 3781 233
5274 7605 300
1263 1090 795
6172 4788 992
3137 5971 277
9847 9334 864
9204 8898 334
9563 2219 64
6968 8238 573
4186 9850 410
723 9638 225
6011 38 262
9539 1251 238
1460 3163 707
7417 7948 454
6805 8844 554
7911 6188 973
6609 8274 596
8771 4112 435
4019 9992 556
8557 4490 767
8776 4551 285
3485 2379 136
7574 5794 583
5507 2180 422
6860 2007 577
1077 2155 785
7297 5645 432
6175 3803 473
1834 767 313
8865 3111 252
3103 7893 190
4860 9021 1
8608 9144 392
9461 7482 425
5893 5695 10
1962 584 367
8109 2603 176
9514 8121 563
348 7318 907
8791 7139 253
818 7076 335
6922 2110 308
1482 2062 899
822 9447 245
3190 7196 3
384 4281 695
4409 7480 277
2947 4877 487
1656 1714 790
8228 2195 842
7870 6133 119
9315 4782 725
6396 6090 844
694 912 801
4028 3053 821
9443 895 552
9662 7042 380
4581 8241 634
6227 8026 238
4917 9152 785
3100 5439 131
5411 9116 850
7790 1519 687
2149 9022 317
1915 6640 243
4546 7740 932
1744 1297 657
1729 3696 893
2273 7752 116
7021 478 685
2832 1208 483
6955 3247 943
9379 6973 120
5092 952 670
5784 7079 402
8424 3230 924
6330 122 101
4722 8010 211
3492 4146 472
1900 9689 997
7994 9141 669
9213 1101 31
6732 636 883
915 6564 591
9496 1826 989
2778 8390 39
3976 2533 323
2755 5434 82
8888 7691 585
210 6233 520
7846 3221 753
8168 9326 73
7999 7435 69
9874 5741 39
5602 2410 44
6856 4660 695
1128 1498 257
6609 449 17
8636 5217 322
5885 8649 158
305 4512 933
6340 1130 883
448 8343 61
9511 6355 531
8760 9265 158
8789 4912 62
6923 4041 772
5661 9527 303
7537 9574 44
8599 1425 325
9821 3705 778
6030 3421 717
6139 1638 394
2409 2848 107
1311 9175 203
6838 6039 486
7262 1746 962
5544 6853 24
698 5616 748
4109 1500 797
1 0 1000
7344 265 152
646 4547 265
8218 7074 844
5271 1866 71
7594 9649 195
588 8851 990
1243 7807 146
3330 4192 674
9119 9289 166
6142 4005 357
879 8802 30
9319 1414 809
3269 2087 568
4009 1083 657
8981 7139 580
5278 5962 42
4590 5686 64
9380 875 7
7284 1727 240
8367 3449 395
3601 3600 1000
2475 9525 837
6175 5086 426
7759 7611 591
8485 7074 402
1089 8135 889
9856 6336 206
4704 1985 774
