10000 200000
1780 2164 692
5891 6019 774
8175 6167 335
7853 3690 787
1175 7703 488
1799 1320 510
5136 9475 337
8315 1690 353
1128 7103 646
7139 4642 33
7787 2514 24
8977 446 54
8232 772 913
6400 4982 384
4909 6822 178
824 2376 554
326 6274 50
2158 9356 153
3476 9080 637
548 7174 781
6786 246 86
2878 993 561
295 5980 821
8226 6089 211
9036 4086 238
7505 7764 616
5789 8490 924
4644 4247 908
8809 2656 576
5948 8582 154
469 7107 359
8317 7921 484
1964 4520 303
9153 834 279
9983 7024 108
2277 9611 854
157 7381 942
2026 9002 744
530 529 1000
2970 6082 816
5206 1029 720
8914 1741 617
6787 3024 29
2313 7364 886
9491 1699 878
2906 8646 324
6690 2570 894
1311 2643 855
8118 8117 1000
7006 8030 987
728 1795 143
1268 1139 447
42 6691 784
4584 9778 179
8223 6489 711
9371 6558 116
1288 7407 955
5915 6401 274
3274 3478 259
8469 4688 466
4796 2150 162
3703 8628 614
1417 8742 37
3908 2008 789
5727 1401 474
9980 7412 416
9409 7093 451
9573 2616 570
5481 5480 1000
4399 7057 863
7918 2465 952
8145 8144 1000
7228 1016 465
5859 2141 300
693 5994 729
1235 3163 174
8591 7700 409
5074 5073 1000
7615 2973 931
1610 5606 467
9654 9926 132
7793 6726 894
1596 598 566
1735 8030 446
1597 1029 305
6491 3882 2
1267 1378 750
9921 1363 31
5329 3636 475
257 5804 657
5721 9751 391
3246 8913 539
7884 7053 583
5469 2844 330
7515 4920 662
3545 6054 642
3189 2479 146
9176 687 238
2995 4021 313
2692 7482 630
2618 3133 614
8646 9683 123
9229 2184 208
5424 6158 452
8806 6487 710
3960 3959 1000
8445 9461 367
7235 5208 866
5879 9917 258
581 4953 736
886 9701 262
5690 7681 642
7977 578 13
1597 6147 17
3708 1806 135
4186 7522 127
7106 4164 139
6717 9839 500
4130 2244 406
7536 7249 831
4508 1768 275
2506 279 416
9773 3268 152
4966 9002 373
2433 1171 927
6561 2846 205
9462 6241 401
9238 4779 358
5328 3285 706
9527 7139 553
117 4274 315
7110 1369 510
1900 2617 317
8386 330 942
5559 4309 453
1630 7084 343
1711 5287 241
3599 8413 466
7865 4987 377
2354 8359 974
3445 8899 315
3667 1271 363
3551 2752 194
2494 9240 411
7032 5905 454
1422 2695 207
4268 2654 443
2342 2105 478
5838 2246 12
3013 4341 192
6188 6179 554
1336 9717 132
1450 5645 374
2787 161 812
6143 1119 109
5617 196 58
3796 3380 227
6522 117 341
2404 6541 994
7183 9877 97
8543 3945 137
4060 9302 915
410 5399 476
3117 1677 207
6710 6529 597
251 4630 33
1890 2183 888
8152 4788 381
9950 7887 452
4099 175 261
897 8438 482
2522 5103 343
7295 4817 274
6892 944 857
5078 8949 606
6190 4098 328
730 729 88
7003 1897 602
6500 5447 866
9644 742 912
8856 3236 999
4702 8031 192
7565 1708 181
860 9399 322
5045 9537 194
3905 4045 48
5526 5533 208
2658 7920 503
140 6385 366
9510 1127 680
4982 795 871
811 5236 180
3437 3427 297
6588 9290 581
5613 9280 15
9361 5762 457
4045 2489 290
1795 3632 987
8391 4478 563
9424 5335 695
9621 450 687
1338 4142 405
7444 1731 913
7359 98 352
4816 6814 367
9445 8627 956
6206 5518 658
9672 3821 1
9685 6447 687
2738 3107 360
9374 3010 177
3135 1916 924
9371 630 116
5619 5618 1000
2232 5668 761
4187 1165 95
5436 2158 817
3425 5786 386
1189 5130 838
2962 925 523
7089 4849 541
8055 5642 991
6314 7652 77
7182 3789 651
7018 5891 915
975 7120 376
2931 3107 531
6675 908 470
703 2630 430
9755 5378 798
1781 9118 444
2237 7802 2
8191 4506 73
1120 3912 873
7623 1479 226
4385 1109 375
1291 1537 549
5467 4182 447
5127 5400 712
5689 5688 1000
6421 5826 327
537 3754 469
5959 5511 181
6150 4647 896
6363 9605 848
4891 4927 339
8151 6990 860
160 6070 929
2348 9691 708
3564 4500 995
330 8434 73
3432 3129 602
7851 1931 855
9836 2430 715
1035 3521 910
8676 1211 558
5182 7668 35
9615 465 778
9633 9632 1000
3888 685 448
8002 2447 839
5506 4931 366
3309 3202 141
662 7140 994
7651 4326 377
2056 2903 881
7881 5049 166
6436 1279 520
9337 9336 1000
6724 7795 17
5368 5980 356
4735 9835 946
4357 7420 135
9211 6934 975
2118 689 5
221 6851 297
3228 2651 772
1866 8283 780
1252 3018 241
3316 9660 450
1305 6610 632
3964 9909 78
5492 7532 765
8332 6809 245
4069 6042 540
6829 9161 365
7629 7628 1000
7540 7395 72
2096 6487 937
240 309 667
3325 6339 500
5543 4155 900
9484 2604 349
4485 2222 482
9568 9205 377
2771 9862 465
5656 5439 30
3859 7087 796
8406 5827 101
1866 7430 731
8180 8054 909
7505 1090 989
8110 4960 571
5177 1791 322
3042 6219 676
6576 1520 138
7645 1028 844
2135 1602 734
2164 6434 861
4712 2482 795
5014 883 245
2992 8055 725
9459 8452 444
530 7984 355
8808 2110 7
9620 9619 1000
3715 8811 367
471 8615 217
8571 7738 528
7892 8214 935
7764 6278 820
3532 9614 159
9168 6464 308
7667 6722 504
2148 2702 555
234 2620 920
1313 511 795
8569 124 855
6406 2008 452
664 5936 881
3427 429 837
1722 3329 354
8736 971 519
6934 5518 707
2097 3533 488
4454 9917 811
1890 9363 953
5845 2496 537
9905 2328 37
2053 4764 824
9864 8947 293
6485 7045 202
3377 4809 183
1042 9131 863
6585 3908 675
4163 9100 269
2328 5892 78
3710 3709 1000
6712 7481 591
3578 2308 467
8081 661 412
188 4538 192
1755 6815 244
8074 6636 123
8904 2355 615
3988 3536 966
9314 6550 317
9589 6503 122
4506 3826 675
4137 4136 1000
797 7355 100
6718 8190 160
2324 2321 45
9104 5784 679
4587 5862 126
3823 6915 478
6242 5024 484
4033 586 356
7581 33 143
9910 5659 857
5383 7378 973
9735 4844 604
4282 6837 106
3447 4494 488
8747 3420 679
4541 6722 92
562 8533 484
4479 4489 409
6889 3918 609
702 2620 171
9590 1619 563
342 5315 859
5687 2491 892
3061 1435 864
3937 1903 260
7334 1694 63
8904 804 174
5450 430 700
3341 2281 405
3400 6535 945
9040 1626 855
9879 1529 2
5861 1487 181
701 575 681
5434 9424 12
1149 7352 910
8002 9019 588
6408 8518 743
4247 4246 1000
2789 3663 825
671 8814 8
8597 328 491
7422 7074 161
3815 4257 8
4615 7919 853
1512 724 87
2298 2081 1
2251 4792 478
9935 9934 1000
9088 1965 322
8049 2370 394
6865 2468 952
8073 4316 454
9364 9956 635
3624 1592 353
3128 2615 106
230 9234 824
8485 6563 879
206 7171 587
6497 8978 464
7889 5261 957
9250 2421 993
3688 3037 101
6644 9830 77
265 6989 43
6136 3999 988
1698 1697 1000
5721 2551 750
9336 7342 78
7461 2535 713
989 988 1000
7605 6543 825
7413 7179 727
2642 9411 626
991 8362 362
2653 7164 46
1560 4762 918
1232 3701 374
4247 1202 101
51 8768 933
9306 1974 262
1163 1909 15
6453 8340 598
4772 8423 308
5219 4615 254
8699 6636 717
1708 4395 281
8196 2491 336
2265 466 250
1502 2529 736
8014 5593 174
2284 2283 1000
3410 7024 441
2442 8129 780
343 9269 590
5263 7502 475
6755 1285 799
2906 1171 825
7628 4276 92
3452 2637 825
4034 7565 31
9188 1019 606
9057 9579 454
108 6906 944
408 5429 918
2550 1812 247
1041 1050 520
7312 9809 45
286 6476 132
2008 5053 917
3299 5153 661
1551 3421 352
4645 6081 128
6663 7677 87
6232 3239 194
8937 2240 24
79 9053 901
3481 6745 193
5661 9302 898
2875 522 622
7087 7086 1000
2780 1006 924
4518 4759 215
5404 9056 824
5732 7629 135
1599 1480 746
8688 7782 172
7296 2513 170
871 5732 918
8170 3020 477
4723 6609 637
3994 6102 567
4703 3148 823
6407 6469 337
5192 6474 548
9165 3054 964
8517 2629 901
1996 4850 17
4703 6331 421
7548 7748 474
209 2779 996
5612 6360 417
2628 5148 862
156 6807 566
3743 8246 338
4568 1162 740
6419 2222 308
1826 2083 60
7628 3278 545
5747 4330 480
164 9395 72
7522 9627 216
7775 3607 235
7424 1908 712
1670 8190 341
1298 6731 647
4584 2930 119
998 9196 916
499 498 1000
4374 6062 10
5621 250 364
6124 4376 672
4707 8717 167
3805 7099 106
7562 1299 919
4568 5121 829
4395 3429 307
9501 5144 360
8257 8256 1000
6308 6307 1000
3897 9192 845
3273 1589 826
8012 6011 237
2606 426 118
6186 5948 823
5862 6442 212
2747 5390 265
5233 3351 233
2955 3934 586
5070 9730 75
2138 4211 211
9168 7499 152
286 285 1000
2819 2780 413
5771 1746 795
1069 8610 895
6778 4437 935
3145 9818 901
2104 9785 892
6440 3260 327
3722 3266 413
7702 7891 484
9235 3419 783
8460 9546 887
4843 6553 589
1376 4227 640
6759 4548 186
6495 5625 252
9696 2576 767
1409 3782 212
5136 3811 204
7763 6629 260
6783 9224 421
3000 6539 494
195 4988 33
9316 6604 343
3621 5156 934
4098 8658 716
8987 9463 783
2915 6186 315
3932 7740 569
736 2208 758
7869 3511 789
6484 9030 518
8231 118 262
9600 1846 328
7457 9287 856
245 2022 336
1977 1232 829
1168 2581 526
4274 825 626
4601 6139 123
9568 3570 25
152 2660 34
7160 7929 3
6235 7671 857
4398 801 970
9981 1452 151
4641 1795 561
1952 524 813
2370 8129 253
1170 6125 935
4473 9752 308
5548 1731 165
7968 9886 998
7182 5362 867
1232 3834 429
5565 9646 730
4234 1697 971
7524 4141 757
7653 1362 896
7296 6674 943
8285 9799 746
8675 7140 697
4516 9439 547
7834 1004 263
3945 6471 36
309 8687 281
7401 1478 780
5642 6911 41
1613 3367 837
8983 1701 706
5652 4187 568
3568 3474 514
4811 2636 878
8518 6055 730
6040 5210 985
8375 8587 711
2336 9990 184
9259 8483 196
9592 3344 906
5109 9867 736
2082 9326 867
1005 691 278
9864 8041 571
5084 8170 154
3553 1471 473
3323 1458 649
3261 1737 521
5210 532 526
3884 2510 798
226 1582 877
7505 7653 254
3895 3046 448
9673 7086 419
2936 2000 982
1712 3281 507
8809 2909 880
3298 8789 116
577 3540 677
2909 2496 990
2695 3728 952
9593 3202 230
5126 2731 203
102 4750 962
4584 8966 156
3789 2416 565
8962 1290 557
648 647 1000
5078 3652 849
2289 4748 1000
3440 6165 224
7060 3507 861
6260 5714 403
2700 811 969
3538 3537 1000
5945 5439 512
5467 4472 353
7071 1006 225
3818 7625 363
563 3969 621
3732 5486 139
6682 9707 36
2815 8434 87
7127 3994 59
7953 3854 424
5905 6327 697
9888 192 471
5077 2749 889
4384 6433 624
1586 4416 339
9225 4952 583
1952 2655 711
2915 3647 609
1052 671 57
2948 6943 193
9590 250 720
6956 3198 930
5592 9408 26
1291 6543 244
9200 3840 501
2536 5198 311
9500 3602 752
7556 1094 831
3377 1371 198
3550 461 869
2880 5737 275
8582 6061 229
5951 8548 989
3006 2791 460
7482 884 750
4926 3042 299
4415 5769 644
9252 5714 602
8673 2888 949
9822 2944 456
244 5231 963
433 3920 239
4186 4185 1000
9293 3017 873
4521 1199 739
1732 5854 999
7358 6608 749
453 9774 14
1505 6607 19
4538 9555 726
7537 6581 940
6436 660 168
4392 3526 626
54 2 303
2393 7246 393
7801 7800 1000
7764 3658 27
9942 9860 779
7891 10 415
2978 7417 923
9947 4777 117
8422 4118 899
2414 5591 66
6254 3914 94
1569 4684 157
5769 6877 65
5489 6676 491
6105 9142 40
5568 9116 17
4584 9154 354
5764 3434 954
6390 2556 485
3189 6949 590
1136 996 79
9503 6330 377
6934 189 556
9354 5461 881
3932 1291 800
9323 107 735
7139 5966 605
3164 5827 941
8365 8483 366
5591 1727 313
4397 573 346
8561 8896 466
2496 1014 935
8222 9976 612
9203 6744 304
2124 7707 484
1155 8645 300
7127 7192 552
1647 5767 132
5707 4892 637
6599 4755 715
4914 2582 106
4950 3570 509
8540 6377 620
7488 6507 903
4796 6388 877
5482 1709 379
1045 1171 81
3288 2226 533
214 9485 25
7872 6514 515
6499 7494 191
3365 9039 466
4171 4908 25
5466 2775 53
922 421 100
5730 270 461
8841 6740 878
9867 7062 23
2640 5355 110
8064 6167 15
2407 4016 259
9379 3435 120
2542 8221 391
5031 8486 551
6649 6039 453
5667 2121 762
8295 432 31
5110 6726 182
5924 3268 438
2313 2413 352
6160 510 317
3404 6660 995
8182 4170 196
7676 1722 478
6219 2585 720
3542 3614 143
9682 8091 571
1837 4139 283
4385 3526 568
8703 8331 266
4310 4309 1000
7058 2340 397
1487 1222 392
4098 5428 940
3609 4704 366
6545 1771 353
6148 3115 147
7802 868 775
8079 3910 583
9928 6316 797
6875 4922 478
474 799 281
4228 5337 913
6634 3189 367
1910 3882 79
6475 1930 381
3836 2544 417
2915 4413 143
6089 294 528
6015 9048 319
5391 384 704
8941 7069 541
4220 8858 719
7033 6473 692
1883 8010 457
2170 1643 387
1193 1192 1000
8923 3193 785
8629 8628 1000
7980 7597 230
267 3130 444
2947 6626 640
9578 2615 925
2665 340 752
9423 3913 96
3003 3002 1000
6851 4145 3
5169 414 166
9993 6259 915
7333 2010 204
4958 9901 882
13 2234 460
9115 5347 751
1248 7629 876
4119 3732 262
9878 3865 664
4058 4057 1000
5212 5211 1000
8307 8936 528
4571 2244 519
6404 8898 253
9173 4647 973
4060 4719 842
3504 6212 589
3750 8136 552
640 4550 387
301 4862 819
1925 7856 470
5412 481 304
8721 6157 802
6416 316 126
3282 3281 1000
8541 3694 311
4291 5425 315
543 7495 648
2552 7091 968
2325 3024 744
7924 5383 394
8112 8111 1000
3084 789 177
3055 5000 265
5635 5449 78
6603 7017 705
852 2406 796
7271 4011 830
5422 5421 1000
2828 366 194
9549 9126 428
9550 1045 716
9692 2806 710
3466 2588 801
7279 2152 314
2908 3759 323
4138 5275 986
6700 8793 324
8341 4108 751
2583 7809 310
1630 6389 74
7435 3534 593
8794 6456 999
1539 2513 329
2418 8754 973
3944 8439 149
2530 7765 162
2421 3272 286
3920 1630 833
7383 9052 96
7319 5298 205
4901 1655 290
9341 2565 695
6126 6125 1000
5565 3259 674
5019 2504 842
6032 7513 653
2089 2283 808
9168 7382 529
2841 6778 218
7389 4313 565
3214 3166 90
2569 3843 79
4661 2810 395
5453 6312 103
2555 1040 141
143 2111 195
6416 5215 566
4988 8415 454
2558 8361 223
5614 8975 31
3018 8797 452
6572 8065 431
5509 5154 500
5799 8611 363
5579 992 650
9652 6968 657
1423 8304 8
7904 4793 934
4650 8817 996
6669 8399 342
2123 1515 602
3681 5895 447
3334 7694 77
6027 7676 586
9264 1694 492
4192 9186 854
5452 5451 1000
7140 3493 668
9178 7630 380
6173 7030 637
7451 6064 500
4740 1999 670
6487 497 945
5165 7769 182
6028 407 528
9040 8003 501
3144 3827 542
4769 4515 926
2745 3513 591
3758 3757 1000
7026 4354 409
3523 1781 602
8434 3866 225
1055 5371 569
3833 3755 872
991 5761 119
2171 2170 1000
6087 6086 1000
7457 4231 524
1922 1921 1000
6820 7778 422
7722 9346 51
4836 418 523
5288 5683 943
5534 4503 881
3854 9506 56
3269 3793 733
6131 5963 179
8309 9375 172
6957 5364 583
577 4218 612
519 6143 856
8810 2670 54
2799 6345 838
3537 2383 718
3992 2825 525
8335 9687 727
2003 9062 637
9597 1056 819
6187 5119 252
4613 5706 994
5782 6459 899
7513 7589 385
6894 6649 598
5665 5274 63
5100 2397 144
4118 5632 702
7227 7712 200
3328 1596 292
114 3994 191
7730 9112 39
1835 2499 357
7137 5538 29
9500 3095 519
4668 9264 123
2682 7873 294
192 2658 549
4170 6984 8
8394 281 372
4392 1858 426
2419 4995 775
2725 8170 637
5361 8250 479
6536 7264 906
9938 5983 686
5314 6123 401
7360 2985 296
6373 3241 434
2178 5469 581
6425 799 229
5062 7336 448
3405 4425 110
7921 7256 753
2108 5674 952
7558 3615 174
6805 6804 1000
3665 5027 232
4660 8222 589
3217 9468 696
765 3265 158
5788 4633 666
2333 9050 16
5477 7283 541
9755 3954 866
9255 2426 332
6380 4399 397
1948 890 858
4993 9057 685
2532 1794 599
3805 3804 1000
253 3077 843
9131 3534 353
9059 2012 361
4060 4680 845
6070 650 752
2436 7995 655
8616 7386 951
2349 5954 995
1878 9097 220
2241 5342 855
3717 1531 682
650 8054 523
1831 7757 444
4423 5976 497
3826 1985 799
9955 8979 516
1983 9654 367
7268 8604 454
1655 2337 498
5647 7462 864
2411 9584 625
813 812 1000
7269 4101 942
6512 6139 149
7856 1779 458
2822 6892 536
2717 6616 633
5091 2973 909
305 3109 799
6399 2300 954
7588 6679 926
5506 5560 200
5837 5925 563
5603 5714 466
7271 2888 568
8932 7340 429
9805 1639 622
8687 1709 617
6337 8635 304
2053 2052 1000
39 5140 185
6008 1151 428
1004 3161 589
4894 8479 785
7408 7 64
6206 7485 99
5733 3048 26
7337 5448 854
9714 9570 587
9831 1149 10
463 462 1000
6427 6865 116
5822 5332 266
8813 9227 202
4547 439 39
2955 7703 907
4219 1341 474
5170 9061 854
2387 5297 575
7722 7721 1000
3077 1709 988
7267 9052 142
7072 6379 726
4167 2517 41
7284 8039 154
8540 6696 378
7030 3354 648
7977 5394 379
1980 6889 354
7685 243 282
6686 7563 623
747 2888 26
1777 9030 331
2474 8840 240
3200 2423 997
8768 6654 720
3712 8488 767
131 1531 702
8068 2070 49
3405 2174 882
9187 1230 391
9236 7248 140
5728 6750 329
7349 7036 420
6805 5028 769
9868 1965 444
3908 8095 149
7194 4748 348
8402 7456 233
5756 1426 890
3006 4786 658
4649 3641 239
7972 6458 122
4754 4753 1000
6771 9019 942
587 2012 945
9533 5394 557
3140 899 510
6198 8669 449
9265 9264 1000
3422 123 175
6136 4108 998
3439 3141 633
3516 9201 230
7056 3050 708
1335 6491 712
3762 5020 855
8368 3896 590
928 4467 495
7456 8898 986
4426 2693 444
8980 8877 32
1004 8181 607
7239 4787 367
5735 7705 430
4318 2995 961
9658 5823 534
7898 9664 689
6216 591 795
1015 7767 748
6487 8964 565
3942 1667 986
9448 307 153
4753 2821 273
6320 2241 320
614 8788 13
6611 6719 352
9786 5116 58
7380 9212 693
3901 4045 604
7879 4885 484
1302 9235 786
3318 4249 939
8384 8309 122
7474 9135 421
2560 641 750
613 4367 176
4314 7555 881
9433 8325 537
3851 3850 1000
3106 7234 890
2391 9273 615
1065 5713 615
7110 8438 542
4850 5673 226
2765 1529 576
4127 9369 315
5286 5285 1000
48 7014 831
4195 4194 1000
2186 3291 929
5869 2875 1
4383 8582 628
8391 824 533
7313 1366 913
4732 1956 410
6630 2435 621
1495 2640 32
3587 2402 674
7171 8613 581
2823 978 124
1846 9788 343
4488 8820 865
2822 1682 68
4929 4062 118
3775 7888 349
9999 2761 410
1705 511 518
6865 6864 1000
8010 2624 900
9365 860 360
777 1683 438
8997 8996 1000
2515 5988 591
9433 7416 313
3552 9477 160
9146 946 166
1762 256 961
7306 7896 458
9512 8354 416
7626 800 624
3424 3423 1000
1996 2496 183
3694 8685 201
3304 2731 283
6651 5777 467
3016 1626 815
1139 6084 609
3838 6701 129
4305 1725 450
3072 1164 311
9857 3678 229
4344 8702 846
3773 9980 606
7120 8977 98
1212 8357 763
1204 2984 389
4246 3005 622
9985 1525 943
7508 7507 1000
2066 2734 417
7805 155 450
1601 1600 1000
6416 7384 867
5346 9547 159
3995 1960 830
1285 2983 340
4118 4773 141
1112 9194 644
9637 3446 532
2598 66 396
7342 9463 675
8071 8070 1000
7131 7116 181
9846 2303 427
2401 4052 975
5890 684 749
5630 6746 877
3135 5125 683
6890 5372 301
2293 4290 499
5761 6698 806
9755 7770 939
730 6462 761
7793 9918 958
1749 351 757
5780 3960 237
9251 9959 747
6319 7930 203
2010 4977 776
96 2746 909
4910 3507 241
9865 5479 391
8165 3766 45
4632 815 192
6246 6245 1000
5241 4426 414
9818 5780 260
2903 7971 746
4601 3399 899
2505 3122 876
165 8527 613
771 3215 632
1972 8625 920
6660 4273 285
6445 7381 576
9047 25 448
7968 8851 737
6538 5398 544
6982 6536 567
3160 9913 754
4623 4994 345
3073 8660 704
6472 855 945
9898 3361 985
4815 5179 411
848 9937 458
6058 3585 390
6087 1265 39
9078 5606 435
7850 9561 369
7271 7962 778
8692 5048 789
1155 370 109
6563 6252 114
8950 7462 440
6463 6399 139
5460 3958 37
6857 2652 573
1477 3360 411
9602 841 24
4950 1417 651
5386 7160 104
8352 7571 874
2387 9477 783
7246 7016 241
5273 5791 604
827 6206 541
8000 3745 820
1957 9641 828
8726 5536 615
1081 5051 531
4337 2470 681
5959 9319 864
8482 759 123
6771 7202 405
3946 3532 539
4535 9627 770
3385 9862 837
1601 9067 544
7885 4041 997
4288 4574 328
5436 8417 50
5165 5164 1000
4158 7221 116
5721 9945 789
7283 6892 711
7556 5078 299
6582 7918 95
9821 3210 341
3516 5802 175
7436 1193 875
3288 9881 50
4203 9388 790
2123 8821 827
5484 1813 368
7636 6211 674
9100 2363 47
3780 6066 908
2646 3304 636
5344 5538 833
4942 1674 611
280 5036 197
2234 4625 842
7343 9436 485
427 7054 888
4776 4775 1000
2759 8816 38
2649 1707 84
3648 1764 885
929 4849 370
3640 5933 47
3635 8861 152
4757 4066 953
2859 9939 439
1918 204 396
7581 9169 609
6690 685 430
6310 5282 189
3501 2355 496
29 6710 536
6109 9070 226
1634 9281 450
5574 8311 557
6018 831 8
902 901 1000
4237 1356 546
2341 2340 1000
7995 8841 694
681 4665 259
8144 8143 1000
9592 3097 412
3983 2221 553
9474 665 260
120 1149 113
3670 1586 497
3065 1326 118
7292 2306 778
7180 5693 986
1423 9808 890
6826 6115 296
5784 7489 402
2043 9731 648
198 9212 545
6532 1818 120
7511 3479 575
9925 6220 371
543 8468 843
3933 8626 132
1067 921 696
1324 3435 287
7161 9359 897
7278 1690 592
5331 6807 88
7409 9811 140
7622 5352 40
7146 3838 914
8159 6595 843
3266 4283 175
8223 9692 35
9990 735 219
5058 6094 163
9314 2541 558
2000 9713 225
9873 7838 318
3191 3097 933
8000 482 509
7194 1037 886
2439 7468 87
8227 1419 328
683 7186 725
971 219 341
0 2831 694
9300 2729 619
2363 1589 941
9177 9176 1000
3157 2705 705
3951 8464 650
1264 1263 1000
2393 4910 634
6815 6817 2
2094 9609 915
6714 6362 736
6661 4571 670
5560 3624 549
129 5389 737
8751 5065 300
173 1291 661
6446 1337 611
7994 5955 270
5557 8004 115
679 7591 245
8842 8761 619
2339 3989 378
4029 3942 741
3685 9748 700
7788 5564 514
3547 9758 340
2101 7500 232
2362 9129 825
232 7764 475
2302 9471 968
1575 5954 911
4325 6896 302
1937 7771 301
1299 6922 617
7693 3681 656
5593 5786 753
4480 7050 789
6858 1765 57
2811 8256 927
340 7436 834
4503 2997 643
2995 1868 672
2401 4447 407
7250 6369 733
5612 7553 187
3960 9905 602
1984 1663 327
8503 4417 764
5297 9474 465
3149 3416 744
2756 6194 573
2710 5230 601
522 4975 699
7239 4009 783
9192 4800 799
9866 5023 733
5988 2912 375
465 6677 545
3965 3257 61
9786 8344 36
3206 3205 1000
7865 2192 603
6716 6166 525
6697 3741 793
901 3252 460
4044 9242 569
7993 7475 137
1640 3312 127
6225 1641 829
9079 7711 981
5476 4338 184
377 5073 961
7210 9075 9
8713 8621 848
8302 2020 716
8565 1159 685
5028 4624 77
4924 1628 565
5804 2279 501
7607 1706 95
7637 1052 542
7545 3631 684
8824 8823 1000
346 5792 985
5084 8273 631
6572 8530 847
9514 3658 936
5168 1701 51
410 3538 513
7396 9390 541
6067 3143 220
464 9975 334
9334 2204 569
6155 1363 297
645 3432 182
5026 379 999
9963 4666 72
7696 8524 874
8244 3427 598
2230 3707 388
1076 9853 233
8362 6733 485
5530 6703 672
5165 5162 681
4390 1174 910
1526 8242 431
2615 4977 27
6955 6768 787
3285 3251 622
4948 3599 604
2723 5092 427
8257 1482 71
2070 7353 667
7633 2802 315
9627 845 566
7040 3417 773
1919 1116 443
4905 9853 515
5148 7668 136
6772 5692 110
2640 1963 920
8083 6759 487
9166 370 976
4708 3288 909
2668 2667 1000
4070 1026 36
1764 5309 510
820 6526 405
4523 5710 616
8439 7897 425
9441 1336 226
2112 9504 593
8296 6040 119
2801 1314 462
3849 8506 839
3153 8826 925
5322 4474 540
3475 4884 815
9473 9472 1000
5654 2235 116
1217 4060 164
5263 5662 731
8248 4159 466
8395 4568 979
6193 5054 560
9486 8971 460
3141 9420 796
2183 6528 265
5755 8653 782
7446 5299 549
9275 5579 441
7618 6627 150
6543 1898 995
1308 7600 49
5280 3002 433
4499 8839 322
2689 5413 258
4114 8199 846
9671 7124 906
4128 5024 42
359 7056 642
2663 2553 384
4415 439 116
9644 6552 196
8207 8309 391
1355 2103 207
2064 3783 339
2126 6509 146
6209 5838 398
5606 8175 315
5413 8404 479
4168 5675 509
2880 548 235
7540 6834 515
9687 9088 782
8802 1165 91
3624 9227 935
6379 6962 346
9830 2926 179
5518 8589 959
6330 2310 769
6253 2798 990
4418 4589 429
4921 4920 1000
1547 6180 441
6574 5750 155
5564 3431 864
4464 1661 15
9016 5869 396
3627 9567 760
2531 7470 475
4744 6946 571
1701 4852 899
9295 9294 1000
4517 3747 727
4135 5245 324
3207 4012 217
2156 1615 368
6576 8354 947
8772 7586 43
8799 3479 446
7129 5925 950
3587 7590 214
7720 8550 361
4848 2258 714
5380 6444 867
8192 811 282
9202 7509 340
6881 3709 550
8894 8858 426
6411 1050 859
4667 3265 847
2464 4973 490
1906 6590 193
5391 4974 524
8669 5391 690
4445 675 333
9431 7972 420
6295 2555 148
4599 4598 1000
6646 6645 1000
4210 4209 1000
2440 3289 196
5487 270 566
2411 4606 66
8933 4114 386
4975 7475 143
8094 9472 823
9136 5780 861
5332 8097 610
971 6756 99
6730 6558 837
8489 104 127
2483 5199 618
2978 9651 8
6555 1192 119
2955 2655 12
4794 9107 989
9967 1325 402
4337 6552 582
5660 6344 130
8486 1352 290
6813 3518 301
1909 5319 628
5630 5887 740
8979 2438 827
2301 7860 780
2270 4709 917
5647 3510 113
1915 8959 412
6300 9320 751
3693 7532 290
5019 5216 200
4928 1573 618
7116 1092 182
2692 3799 535
5597 5303 390
153 7786 431
1737 7004 876
5537 8270 723
3716 8311 238
2093 9177 896
2878 5436 754
6153 1380 186
6156 6155 1000
9182 7423 752
1752 5765 557
9900 9899 1000
9106 1789 563
3326 9314 912
2082 9947 713
9198 6534 518
9138 772 496
234 233 1000
2633 9433 457
476 6561 809
9139 3600 692
3218 7135 436
4257 1901 954
9629 1131 387
712 7372 52
7064 2546 484
717 394 650
6136 3991 38
8419 6409 946
9027 3387 170
5102 4479 242
976 5656 884
8690 7189 993
9939 2878 29
5371 4798 172
796 5522 601
3183 5374 559
2382 5167 28
1099 3691 672
3739 3829 618
3953 6830 733
5682 6062 847
7437 6836 738
1961 7997 958
2164 8664 506
1141 5934 744
8467 23 630
9663 8556 208
5747 6524 555
6896 4614 91
2157 9694 100
5802 1891 99
3841 8209 270
184 6651 721
1775 6755 227
663 1392 162
4526 4198 4
6325 1692 75
2253 2203 299
8109 7481 385
9767 1924 159
9545 6342 597
8950 6656 663
4524 2382 793
9542 4111 397
9922 1307 222
4833 6499 925
4404 1712 696
1251 8840 134
1913 1912 1000
2233 2399 579
3525 1 584
6033 6032 1000
63 9428 98
8891 8074 425
9302 1667 118
8724 8609 48
8698 3544 102
7022 739 536
4751 2519 108
7318 8554 900
4219 8310 820
1708 8835 123
9870 4837 916
22 21 1000
9273 4171 923
7254 7146 358
8542 749 310
2621 8723 143
2059 7927 474
2495 5586 314
966 153 929
6357 6633 18
5688 9253 433
9353 2580 998
7632 2826 736
5173 9566 670
3327 4201 568
1690 9001 346
6942 3379 710
598 1080 113
7148 2815 191
1997 8794 346
7357 2739 856
3963 8462 431
2881 2179 408
2766 6300 113
6952 5893 250
1613 1612 1000
9956 5198 558
5797 5796 1000
9706 2226 198
416 7732 840
3553 2820 441
3268 1189 371
8617 4330 606
6640 249 317
1822 6000 206
9287 6275 469
