10000 9999
1026 7841 19
4810 1540 19
8786 5959 19
1197 1287 19
3858 7855 19
5185 5110 19
3295 2564 19
3915 5180 19
4476 3659 19
3491 7422 19
2699 6807 19
5870 5191 19
3303 7894 19
5583 2150 19
4046 3041 19
1090 2887 19
4902 9440 19
4584 1705 19
8201 5655 19
7408 4041 19
7106 5715 19
5103 9423 19
9634 1626 19
6536 2393 19
7256 6347 19
5206 9197 19
50 2991 19
3910 8460 19
9872 2622 19
8785 4480 19
4666 1104 19
5617 9411 19
2236 7247 19
7889 8240 19
5128 5016 19
6149 5706 19
4090 1058 19
6689 2069 19
1421 9001 19
9247 944 19
1421 785 19
3216 9683 19
1036 6633 19
75 9895 19
1241 2651 19
5582 392 19
5328 3354 19
6937 1400 19
7939 1299 19
3413 6012 19
6899 7831 19
1770 6934 19
9068 5208 19
2888 1304 19
4714 9157 19
8522 959 19
523 8746 19
5021 5587 19
9598 2186 19
5750 6967 19
2079 9660 19
4193 3240 19
9196 4761 19
4605 8506 19
4980 9945 19
4782 3738 19
7386 5750 19
9794 7859 19
1505 6607 19
6077 310 19
3982 9220 19
7158 8813 19
6476 2208 19
2668 2265 19
3046 2471 19
75 5539 19
1829 3065 19
39 3741 19
3611 8523 19
8176 1138 19
9698 9505 19
4311 3741 19
4166 5052 19
7425 7713 19
367 9801 19
2934 3139 19
263 7724 19
4315 4206 19
1660 5004 19
7453 9 19
9629 4428 19
4788 9115 19
6709 9856 19
4343 4692 19
4620 3197 19
6600 7462 19
5769 4885 19
3118 5248 19
4327 5762 19
3809 7906 19
6543 8625 19
2052 2929 19
7077 4165 19
6437 5167 19
9002 3284 19
8936 8396 19
8719 2890 19
8662 7666 19
2539 6090 19
4474 4312 19
9525 7002 19
1734 8743 19
4092 6522 19
7189 7299 19
9426 6458 19
5633 3083 19
7864 2681 19
4743 8646 19
2515 2066 19
571 9802 19
8488 1641 19
758 6809 19
8322 6699 19
8038 597 19
636 5453 19
2905 2226 19
771 4727 19
879 4556 19
2086 2030 19
3840 3266 19
5425 7505 19
847 4051 19
9844 8895 19
1225 4858 19
2507 1875 19
9502 8668 19
6382 5045 19
647 8057 19
4774 2345 19
1835 430 19
2107 8958 19
5862 2028 19
434 5889 19
9077 8717 19
8527 3623 19
9914 933 19
9628 4418 19
5178 1561 19
6088 6365 19
8891 1157 19
6885 6028 19
2536 2976 19
9978 7557 19
3270 2203 19
9777 146 19
3807 2130 19
9965 3000 19
1693 1002 19
9587 8102 19
6759 6513 19
6123 910 19
4785 2153 19
9936 1141 20
5076 2752 20
8061 8048 20
8897 9294 20
6966 646 20
3788 7558 20
7743 747 20
6135 5663 20
4734 5303 20
8902 318 20
7163 2600 20
1296 9828 20
7133 3045 20
2903 4876 20
2288 8058 20
5136 5335 20
5498 1028 20
8633 3162 20
4916 7364 20
4555 6585 20
9592 5178 20
6175 1940 20
5191 4898 20
3672 135 20
2779 8727 20
4534 5602 20
2626 5874 20
8995 7240 20
5437 8922 20
5987 7045 20
851 2637 20
252 9709 20
1448 1195 20
1600 2931 20
3022 7415 20
332 3830 20
6771 4062 20
8485 448 20
3724 9661 20
8170 7184 20
3271 5543 20
9209 2434 20
8350 6464 20
3034 9748 20
2786 9755 20
7067 9833 20
7171 7545 20
1343 5318 20
546 1423 20
9151 4143 20
5568 9393 20
2971 2796 20
1692 8366 20
3525 6700 20
8365 4718 20
1551 5537 20
8593 2605 20
7059 1230 20
6130 8169 20
970 7360 20
803 223 20
9833 3287 20
5136 2859 20
9933 4777 20
9817 5764 20
5011 8052 20
7436 2517 20
6082 9343 20
5564 6802 20
8869 4973 20
1687 5742 20
609 5222 20
5859 5407 20
1547 9609 20
3839 8887 20
880 1515 20
3186 8991 20
2801 850 20
2172 3962 20
7147 6260 20
5104 9758 20
6278 7610 20
6250 7652 20
7547 9132 20
7999 9712 20
7047 7830 20
9849 9566 20
6997 3839 20
4702 488 20
8519 9722 20
6868 3126 20
3505 9816 20
3785 6765 20
6571 3902 20
1110 9373 20
7533 9720 20
5863 3454 20
8037 372 20
6876 4846 20
5577 7022 20
4210 7525 20
1584 5421 20
4198 1921 20
5821 421 20
2731 7408 20
4433 5564 20
1841 3106 20
9540 19 20
6304 3252 20
4348 8444 20
7352 1167 20
5507 7029 20
3662 6280 20
9055 776 20
9078 1637 20
7014 5645 20
6185 62 20
7488 1534 20
8089 3478 20
6024 1466 20
5065 678 20
9770 2127 20
2688 2815 20
9297 6268 20
2410 8784 20
103 6061 20
4734 9283 20
240 9533 20
7155 6781 20
2798 866 20
7540 9274 20
4301 7569 20
7451 7600 20
9131 7774 20
3867 8014 20
5556 3017 20
7116 529 20
7917 8117 20
3004 2607 20
6687 3028 20
5680 8698 20
6443 9127 20
7237 8828 20
4783 9888 20
7643 9379 20
93 4123 20
4452 754 20
8728 5227 20
1002 4235 20
3547 7663 20
1835 8415 20
4088 1481 20
8889 2231 20
898 9475 20
4558 5467 20
7962 5365 20
4777 7207 20
4166 2744 20
6993 2914 20
7612 4897 20
7482 7883 20
4376 8844 20
5943 2966 20
5711 3652 20
3247 8365 20
2501 2805 20
2544 1959 20
3048 8599 20
9328 2889 20
7780 4922 20
6108 3596 20
7716 2353 20
5926 5635 20
5313 8289 20
7576 2947 20
2113 3704 20
9951 2542 20
690 531 20
5659 4471 20
5169 1035 20
5157 3034 20
4956 1259 21
5660 8773 21
4791 9785 21
8969 2746 21
5541 2342 21
2972 6355 21
5365 1899 21
8957 8794 21
521 8214 21
7843 4832 21
3454 2702 21
5746 5282 21
3180 1630 21
7885 5989 21
9999 7135 21
3762 3098 21
5687 2529 21
5565 1452 21
4515 6289 21
6457 9849 21
4624 3015 21
7558 2953 21
213 6053 21
8010 780 21
3875 5076 21
723 3525 21
9770 5327 21
232 4559 21
2009 3734 21
1252 1526 21
4415 488 21
8983 993 21
8082 7639 21
8634 8601 21
234 4790 21
7020 6210 21
4366 1678 21
2117 2989 21
2450 9211 21
708 5155 21
9903 5117 21
4391 9700 21
1251 3959 21
1170 3545 21
3451 2174 21
5292 8553 21
4678 8020 21
6994 3334 21
4881 3056 21
5266 2946 21
7608 9280 21
3012 7768 21
1956 3523 21
4320 3421 21
2550 7702 21
8289 4086 21
1030 3634 21
113 7622 21
4350 4003 21
8496 2116 21
1711 9838 21
128 988 21
2165 9133 21
7334 6254 21
2998 4879 21
1024 7691 21
9263 1743 21
4848 7049 21
3513 3283 21
4012 7163 21
8747 5871 21
7309 8895 21
1919 6466 21
5841 7681 21
5456 1922 21
3949 1293 21
8690 5362 21
621 8174 21
5169 2305 21
1971 1000 21
422 2946 21
6512 6859 21
8682 4440 21
5340 9564 21
1474 7232 21
3581 9894 21
3341 4452 21
7922 7061 21
7022 4307 21
1663 9269 21
8347 4619 21
8382 4896 21
9437 387 21
2027 4102 21
3456 5145 21
3210 4365 21
9982 565 21
2180 718 21
2418 3735 21
9581 1403 21
771 5066 21
6635 9362 21
8359 6709 21
8013 9578 21
1195 9678 21
5503 5048 21
4026 5302 21
8611 6469 21
9752 4707 21
1037 150 21
1003 4642 21
2300 9368 21
4199 459 21
2444 2550 21
2329 6741 21
7646 7543 21
3468 3909 21
9360 4652 21
3152 2977 21
2805 36 21
7263 8301 21
4264 2133 21
6364 9805 21
8329 2820 21
648 8778 21
5338 7717 21
4937 8826 21
109 1617 21
8651 6589 21
6397 6554 21
1696 4889 21
4035 202 21
6939 4258 21
1015 8499 21
620 6912 21
6940 2133 21
64 8941 21
38 8497 21
1984 2752 21
1459 5572 21
9953 7998 21
5079 3959 21
6068 8005 21
906 7245 21
2085 9895 21
5042 1919 21
2139 9104 21
1823 3211 21
7432 4447 21
7829 2451 21
8116 7748 21
9612 5630 21
2459 6454 21
560 4733 21
1467 7964 21
904 214 21
5445 2761 21
7921 3643 21
1478 3743 21
9548 3130 21
4382 7467 21
7952 6080 21
3741 5726 21
7763 7017 21
7349 9262 21
3572 1190 21
1465 4172 21
3844 8161 21
4536 7422 21
6543 5425 21
6962 4032 21
9043 4038 21
5610 2095 21
8336 2636 21
8999 504 21
1141 237 21
3242 8294 21
7773 1951 21
569 3711 21
8617 6497 21
1701 1207 21
1829 4689 21
3753 709 21
4344 6001 21
1410 8589 21
2583 6458 21
5424 8143 21
5275 5966 21
3586 2687 21
8206 6922 21
1675 7423 21
3376 5711 21
9351 2608 21
9122 6411 21
8891 7840 21
9052 9449 21
7515 8100 21
9304 9593 21
3142 7311 21
7715 6931 21
1055 7680 21
4865 2083 21
1550 409 22
2823 2166 22
5661 1435 22
8681 4136 22
9250 6530 22
8162 671 22
6871 9861 22
3047 3508 22
4125 9282 22
2887 6307 22
1776 160 22
3547 6718 22
2326 2029 22
1574 8832 22
3243 6477 22
3277 4571 22
9956 2427 22
451 744 22
7917 1190 22
873 6890 22
2645 1831 22
2959 5748 22
7799 3036 22
4664 5412 22
4290 1681 22
5869 5883 22
3457 3927 22
5009 3240 22
6205 1735 22
2189 1579 22
1099 7262 22
3863 8296 22
7785 1922 22
7353 6506 22
9510 2194 22
6294 5109 22
4692 9077 22
7574 9446 22
8216 9927 22
6151 8617 22
518 7879 22
1089 2086 22
6091 7101 22
634 2900 22
284 6446 22
3188 4772 22
623 8317 22
4442 3695 22
9376 8229 22
44 8955 22
3858 3013 22
6007 2179 22
88 381 22
8401 9012 22
3086 8979 22
4949 5777 22
7285 8800 22
5130 2133 22
8213 8124 22
9357 2980 22
4871 8833 22
8613 4229 22
2119 6941 22
8789 8600 22
7970 9776 22
1995 9533 22
5909 5303 22
8430 1947 22
7551 6826 22
4857 8397 22
2707 5414 22
597 7274 22
2366 6589 22
1461 1626 22
4282 1911 22
7903 7588 22
7636 1996 22
9399 5565 22
9862 651 22
7068 7292 22
1388 3261 22
5827 9047 22
4423 574 22
6384 1890 22
5009 2940 22
8698 5690 22
4623 8695 22
6940 135 22
646 5243 22
6424 1265 22
8745 320 22
4515 8203 22
1931 2476 22
5121 5828 22
3108 8855 22
3582 1346 22
3155 1077 22
3254 4842 22
3245 7736 22
6717 4448 22
7003 5308 22
9532 539 22
925 5587 22
2680 3 22
4549 2057 22
5023 8860 22
211 2663 22
4713 9041 22
154 9946 22
4652 4398 22
3555 5465 22
7042 1971 22
2114 7332 22
6071 4221 22
6868 6553 22
2892 9566 22
8790 3476 22
5862 8291 22
7953 6434 22
8753 6906 22
7942 4268 22
9155 9587 22
743 4486 22
1755 2224 22
6903 2632 22
8474 2086 22
7113 8211 22
2595 9557 22
4380 8617 22
4036 5144 22
1786 9918 22
5187 4682 22
7824 8174 22
9731 1201 22
5884 1311 22
2261 6191 22
2003 9077 22
2198 3676 22
60 6729 22
5734 6702 22
6425 3199 22
7505 971 22
627 8371 22
2957 6057 22
395 4329 22
8750 78 22
279 5766 22
6726 5083 22
5822 8803 22
6826 8297 22
5259 5824 22
5975 4077 22
3199 5600 22
7252 7232 22
4135 2835 22
7807 5264 22
9590 1436 22
9734 4643 22
9996 8161 22
420 2430 22
5540 2816 22
5486 8235 22
8292 8120 22
2880 9109 22
7239 8561 22
4613 4932 22
1989 7935 22
6390 1806 22
7429 7271 22
9728 5083 22
9211 4045 22
5718 7624 22
9335 7250 22
8275 1778 22
6443 6188 22
5647 3929 22
7552 8540 22
9551 9407 22
1489 7035 22
9151 7481 22
9276 1418 22
4581 5061 23
9827 9417 23
603 5245 23
3015 867 23
2007 5555 23
7810 6630 23
2221 6350 23
6793 8641 23
905 7097 23
7373 8374 23
1843 5717 23
8454 3353 23
7927 7140 23
5286 2567 23
7223 652 23
3401 9811 23
6038 9035 23
3713 2019 23
7490 7253 23
6029 2409 23
4198 9137 23
3313 2291 23
9118 1508 23
3505 221 23
1666 4359 23
7825 4407 23
703 3716 23
6128 6595 23
299 5204 23
5287 1017 23
1267 7919 23
3759 650 23
1932 115 23
1850 9519 23
8902 9733 23
5354 6328 23
7516 5476 23
982 5990 23
98 1582 23
877 7294 23
4943 6253 23
5447 1968 23
1229 523 23
244 1534 23
7711 9302 23
8950 4783 23
5446 1955 23
2460 150 23
3700 1227 23
4233 2435 23
6257 747 23
4376 1362 23
3006 1629 23
546 3145 23
1477 1426 23
8266 7326 23
5952 6190 23
8707 5588 23
8123 6166 23
5325 7527 23
6718 4285 23
5191 2917 23
9290 334 23
9905 7666 23
7653 9416 23
8641 7105 23
5627 8027 23
3917 6619 23
3324 3338 23
6469 7153 23
6704 5051 23
3862 9102 23
3016 2446 23
1548 9819 23
5445 5499 23
5301 4220 23
9196 638 23
4017 4786 23
7301 8904 23
1506 4544 23
6767 1851 23
2511 6477 23
5073 8630 23
4435 6456 23
829 3555 23
9752 8150 23
5260 943 23
4029 7990 23
0 7914 23
3443 3206 23
9575 4433 23
712 3890 23
2282 6502 23
8974 8897 23
9867 7062 23
7891 3601 23
6908 2308 23
3428 8687 23
2617 9158 23
1980 5576 23
7106 496 23
5330 6851 23
2005 1852 23
2064 54 23
8428 1144 23
9817 8024 23
3660 2466 23
8597 6416 23
2737 5215 23
1140 195 23
7524 1956 23
1357 5017 23
3200 7336 23
9645 8791 23
3526 9747 23
2655 3410 23
3368 3390 23
9345 4539 23
1022 3135 23
941 6151 23
9104 5720 23
9493 8669 23
1414 6967 23
1541 2342 23
1370 6751 23
4340 8633 23
2473 593 23
8272 2839 23
9340 2745 23
3491 89 23
9033 8687 23
2939 9691 23
7933 1740 23
5743 4047 23
4513 3610 23
1766 4378 23
961 8046 23
993 8872 23
8000 3997 23
8933 6206 23
925 5228 23
1978 2296 23
6280 338 23
7030 3118 23
2975 5349 23
6703 3565 23
6006 4853 23
7617 4815 23
5691 2836 23
4409 7663 23
5447 3922 23
2642 328 23
712 1877 23
7012 4541 23
7091 2726 23
9374 8829 23
9215 9240 23
5195 9280 23
9902 3140 23
8854 8605 23
1750 9457 23
7009 6393 23
7278 2317 23
1844 203 23
8161 5508 23
2652 9941 23
4899 5955 23
2740 7782 23
3507 4294 23
8901 5050 23
9804 4296 23
4053 8426 23
2974 9507 23
6402 1592 23
715 6591 23
924 1908 23
8562 3328 23
1497 7556 23
735 1153 23
2498 7768 23
5749 2545 23
7237 2134 23
5505 5317 23
2787 6874 23
6966 9067 23
7689 7888 23
1202 9427 23
7688 4753 23
3463 2136 23
4417 9002 23
3401 611 23
4634 4417 23
30 4532 23
3273 8081 24
5075 9131 24
2367 2473 24
2230 8696 24
5544 6853 24
4873 4155 24
8145 8669 24
3342 4262 24
1613 2425 24
6950 4495 24
827 1746 24
9446 2301 24
9628 7499 24
3452 9644 24
2374 6054 24
4214 5885 24
1412 3912 24
5070 6011 24
1538 4281 24
484 9436 24
2631 7818 24
8106 5869 24
2564 2552 24
8707 7945 24
934 7744 24
2320 5230 24
3523 1539 24
6744 1020 24
5608 6945 24
5445 1756 24
2489 910 24
3285 9812 24
4403 4501 24
5536 3372 24
1666 3522 24
6808 4762 24
3653 5283 24
2358 7070 24
8027 2898 24
2198 9848 24
8919 4174 24
3766 4175 24
7640 4890 24
9269 397 24
1964 5817 24
829 3838 24
2942 98 24
9575 3217 24
6994 4724 24
17 1488 24
3965 3157 24
1408 7842 24
2888 8456 24
6380 8933 24
9683 9651 24
5611 6710 24
7416 8493 24
3946 5316 24
4863 9949 24
839 5099 24
1834 7253 24
9390 8904 24
1719 4123 24
4545 8107 24
6873 9744 24
8054 6517 24
9177 9021 24
9850 8362 24
7786 9358 24
3735 6658 24
8756 7764 24
9743 7287 24
3243 8773 24
2191 3022 24
917 8684 24
5270 9228 24
756 5577 24
4713 7449 24
7071 2494 24
5045 3241 24
4904 3785 24
8456 7457 24
5220 8651 24
2814 6383 24
9767 1076 24
3380 4514 24
2323 3120 24
9296 4558 24
1561 3274 24
7787 2514 24
8937 2240 24
9602 841 24
1290 2336 24
3501 117 24
8432 5992 24
9769 8406 24
6592 4227 24
4247 3084 24
9756 9600 24
8698 4487 24
1000 9869 24
6666 3809 24
7088 1651 24
8353 5579 24
5781 1597 24
1600 3540 24
8364 2154 24
2247 5627 24
7964 1573 24
7422 7517 24
3831 1840 24
3600 7204 24
6794 6160 24
1970 7589 24
1512 4280 24
1918 6466 24
873 3672 24
6936 8635 24
4328 7637 24
5120 7294 24
4791 1721 24
6034 8356 24
6457 7865 24
2794 1164 24
4391 4709 24
3809 5433 24
365 1926 24
1013 8564 24
5681 8076 24
2629 4851 24
8641 3078 24
7339 6451 24
5709 5366 24
9695 6987 24
6164 9297 24
3312 7567 24
416 8334 24
8737 3426 24
1237 201 24
9344 6843 24
2 2790 24
3626 6532 24
2801 2588 24
3545 9960 24
1377 4477 24
7085 9445 24
2332 4539 24
2580 9975 24
140 3764 24
6297 8133 24
1495 360 24
6923 7274 24
2107 4166 24
8615 6286 24
7375 7562 24
6439 578 24
3726 6054 24
6151 4349 24
2923 8988 24
4740 188 24
5455 267 24
8249 6210 24
950 878 24
8919 471 24
4176 2444 24
4150 2447 24
9800 7320 24
8771 6778 24
2823 6731 24
6660 2767 24
1189 6584 24
3284 6312 24
6941 5825 24
4213 1008 24
4664 5545 24
948 8940 24
6440 2718 24
2323 2113 24
9835 4082 24
2527 5016 24
3533 2903 24
4101 1324 24
6615 3241 24
3249 4774 25
1129 4691 25
1659 7711 25
9616 2828 25
4681 9618 25
60 5828 25
8473 9497 25
8983 5725 25
5001 670 25
1976 9287 25
270 1687 25
5712 8479 25
7605 9052 25
707 8 25
4439 3283 25
3772 8505 25
2502 9458 25
6922 2364 25
6435 2220 25
9951 7457 25
6768 9772 25
6390 6731 25
7415 9631 25
2158 8275 25
736 6025 25
7132 344 25
5180 5253 25
737 6012 25
721 3183 25
2660 4702 25
982 994 25
6630 2487 25
3023 6790 25
5039 998 25
3370 5306 25
9332 8260 25
215 3506 25
2503 3107 25
3399 5017 25
8645 1300 25
627 4253 25
7731 6944 25
2687 6082 25
1130 2727 25
7848 6253 25
1934 5430 25
6404 2616 25
6899 7508 25
7542 1154 25
8113 1057 25
7347 6806 25
4329 7027 25
8486 2549 25
875 1542 25
8445 6376 25
4930 7829 25
4788 3935 25
453 9193 25
4206 3477 25
397 6365 25
6825 6492 25
9927 1919 25
3075 6928 25
5165 7701 25
1289 7771 25
9332 2414 25
1314 7482 25
4613 1689 25
8207 6036 25
6675 4439 25
494 9459 25
6508 6555 25
4741 8849 25
4518 5964 25
6691 5012 25
7924 9687 25
2522 5313 25
7274 7691 25
4381 1521 25
7749 1293 25
3809 2020 25
8054 2257 25
6424 6823 25
2594 2657 25
1254 8938 25
9568 3570 25
214 9485 25
4171 4908 25
9308 8079 25
7289 4897 25
932 3712 25
5791 1429 25
3263 3863 25
6046 9906 25
4253 5651 25
3716 518 25
7608 8458 25
559 7627 25
1867 8932 25
3934 6856 25
9270 1003 25
3341 7604 25
2060 9551 25
2239 8529 25
5318 2861 25
6510 5836 25
8609 8752 25
6782 1491 25
4803 2772 25
5786 2094 25
1229 5832 25
2033 5828 25
3991 9771 25
8198 1410 25
6188 3903 25
8299 9918 25
6942 4819 25
8650 8816 25
1746 1607 25
1905 3595 25
7642 6125 25
4286 6628 25
4730 7777 25
6094 9460 25
3774 2706 25
7573 6553 25
8355 5330 25
6974 584 25
2643 5068 25
9735 3389 25
8223 488 25
1422 6824 25
9987 3760 25
7886 479 25
1051 9241 25
1525 6062 25
2605 7392 25
9093 1623 25
9543 7772 25
9372 8778 25
363 2565 25
3112 2332 25
3942 8495 25
3282 5925 25
8905 4565 25
9871 6219 25
9493 3666 25
2493 4385 25
2473 3723 25
7013 8187 25
6800 9415 25
3419 229 25
7775 7114 25
7517 4050 25
7022 8685 25
3312 2280 25
6700 998 25
7290 6832 25
9089 3881 25
7434 9700 25
2394 4809 25
1515 5675 25
816 7810 25
1191 576 25
6499 3769 25
3078 6522 25
2361 8983 25
4824 7726 25
737 4329 25
8478 9406 25
8552 8814 25
90 921 25
5956 1652 25
8570 2546 25
7107 2922 25
6925 478 25
1379 2454 25
783 9407 25
3313 8793 25
1806 458 25
7557 4335 26
7238 3731 26
8901 728 26
835 6507 26
2484 6756 26
1257 8912 26
6288 7851 26
5141 1741 26
8578 6413 26
4054 5944 26
4671 9804 26
3729 616 26
5893 103 26
2360 5312 26
9089 7423 26
1660 3292 26
570 2476 26
6777 6841 26
4030 9348 26
4306 3531 26
8706 2281 26
3776 9745 26
8064 303 26
1847 5479 26
5809 7656 26
7511 4983 26
9254 980 26
1219 9794 26
2819 3505 26
3051 4593 26
952 2343 26
9269 4063 26
3007 9246 26
7154 2575 26
8695 2065 26
3272 9531 26
9119 6264 26
5780 440 26
6925 3412 26
9022 4808 26
5193 1559 26
8341 1787 26
6515 4956 26
5845 1622 26
8824 6024 26
9877 8725 26
1139 7781 26
9693 8280 26
6125 2990 26
7582 864 26
5685 3657 26
2454 6390 26
8907 3897 26
4886 7209 26
4813 3219 26
4835 6686 26
4396 1802 26
7788 6513 26
754 8992 26
1963 7661 26
8282 4796 26
3913 121 26
4051 7704 26
8599 3829 26
8844 4218 26
2029 6748 26
5312 9449 26
8210 3350 26
2770 2828 26
298 2373 26
6687 6459 26
3723 5434 26
1806 5113 26
696 6176 26
1624 4562 26
5096 8575 26
2954 9148 26
6954 8257 26
322 3146 26
9417 5597 26
2089 3416 26
734 8108 26
7796 6214 26
5410 1508 26
6846 740 26
55 838 26
3575 4502 26
574 6844 26
8828 3663 26
1692 3427 26
9267 9858 26
3467 5868 26
3460 4890 26
9388 9229 26
969 8838 26
4862 7156 26
2186 793 26
6996 2522 26
3894 8197 26
5029 8343 26
5592 9408 26
5733 3048 26
747 2888 26
6538 8810 26
2616 9351 26
2920 6451 26
7089 6981 26
8769 1351 26
696 649 26
8143 925 26
6789 8505 26
8500 2476 26
2988 3050 26
8881 3094 26
664 7667 26
128 7982 26
2744 4684 26
7493 830 26
4460 5186 26
9450 3313 26
2779 1122 26
8822 2323 26
9965 1990 26
8085 8947 26
7394 3245 26
533 7662 26
6823 6855 26
5775 4941 26
5880 5427 26
4764 4963 26
2675 2108 26
1488 2425 26
6950 8669 26
5385 1013 26
9067 5325 26
7521 8542 26
7112 5484 26
577 8389 26
8633 1121 26
3239 6631 26
3334 370 26
7383 2337 26
6741 559 26
8299 9040 26
9248 5752 26
4203 8017 26
851 1380 26
8815 2057 26
1248 7943 26
7446 2174 26
3676 4526 26
2387 7710 26
6835 2849 26
2439 8496 26
5397 9303 26
4747 113 26
591 6241 26
1716 8235 26
855 2561 26
7835 6641 26
2613 6385 26
1585 8262 26
7666 7398 26
1622 8006 26
3979 941 26
2311 8139 26
2145 486 26
8311 3235 26
2317 6890 26
7065 7888 26
7108 9754 26
6263 2637 26
9411 2802 26
2638 6336 26
4027 2916 26
2493 4033 26
8668 9827 26
9789 8288 26
8862 6218 26
8413 4751 26
5388 7617 26
5401 1122 26
2008 8455 26
8141 8382 26
8933 8189 26
3326 1474 26
589 6690 26
2089 8603 26
7241 7127 26
1110 1246 26
143 9945 27
6983 5112 27
1847 6059 27
5421 1576 27
3217 3308 27
5034 6974 27
8684 5572 27
8561 8431 27
4153 1969 27
6726 5143 27
8815 9726 27
6596 998 27
8356 8769 27
1773 4649 27
7496 5222 27
3841 3885 27
3473 1973 27
4384 984 27
531 8683 27
4193 3044 27
2370 5441 27
848 3693 27
9431 430 27
6936 9422 27
2877 3434 27
5216 1545 27
629 9572 27
4046 9793 27
9597 6918 27
291 467 27
5500 2585 27
5411 6713 27
6275 6148 27
1964 2269 27
9984 4341 27
2941 7509 27
5556 5236 27
9153 1838 27
982 6036 27
1276 2570 27
1175 3309 27
7046 9930 27
1145 1695 27
3792 5961 27
211 7178 27
7966 469 27
1458 3332 27
1671 1266 27
2185 2000 27
2310 8436 27
1142 5365 27
5841 5653 27
9932 338 27
3152 6394 27
1976 9853 27
1304 2346 27
9988 7490 27
9832 4349 27
3337 2575 27
7658 4162 27
1840 8173 27
9445 3806 27
1505 282 27
8776 5420 27
4324 9289 27
4865 3534 27
5239 9874 27
3608 9156 27
9273 1089 27
8310 8815 27
5028 1197 27
1469 9382 27
7996 4891 27
5153 9379 27
5112 4509 27
9234 3134 27
7789 2482 27
2418 7869 27
874 7856 27
8581 8462 27
7422 2505 27
9594 4289 27
8724 8832 27
8691 4156 27
2266 501 27
3255 7959 27
667 4152 27
5077 3349 27
7303 6757 27
2480 6987 27
4418 6484 27
3220 9232 27
8118 515 27
9020 6880 27
4431 26 27
90 5 27
1690 3364 27
3943 6970 27
7657 4412 27
6772 4711 27
116 9771 27
473 2958 27
3839 4591 27
7764 3658 27
2615 4977 27
8454 5737 27
5503 7105 27
1932 6619 27
8616 7586 27
7556 9474 27
1859 1080 27
659 9106 27
2227 2753 27
2093 3197 27
8081 9117 27
9618 1953 27
9649 9753 27
4434 5774 27
2737 633 27
9213 1450 27
3229 6735 27
5392 7375 27
4210 337 27
406 8623 27
3955 9760 27
3413 2419 27
2394 4008 27
6788 7775 27
2792 7448 27
9374 326 27
5190 7230 27
9430 4804 27
6575 8210 27
432 7618 27
5619 5473 27
2241 7773 27
772 2798 27
1844 6186 27
5699 4604 27
9865 2627 27
6782 7136 27
2926 2699 27
2030 3750 27
6534 8240 27
5380 4628 27
8549 3489 27
8321 6832 27
7411 1642 27
9482 6312 27
1648 8464 27
1699 8879 27
2990 5450 27
5903 2274 27
8333 3537 27
5704 6155 27
2293 4296 27
6529 7639 27
7624 9915 27
8677 5913 27
7573 3283 27
9311 1391 27
1806 5864 27
4688 366 27
1902 9015 27
9352 6010 27
1001 6539 27
9584 739 27
774 1878 27
3659 4538 27
2078 9446 27
4978 3672 27
2666 6960 27
5641 4780 27
7245 430 27
6167 3823 27
9029 9542 27
705 2240 27
7338 5933 27
1327 6089 27
3208 2129 27
5202 8362 27
5443 2082 27
2978 381 27
8821 9732 27
2775 1319 27
6120 2863 27
2852 5105 27
6330 3419 27
600 4186 27
5797 4240 27
6313 9365 27
2281 4013 27
4277 5925 27
9378 5831 27
3090 4594 27
6786 7565 27
1318 8874 27
7921 4253 28
5641 5543 28
2597 7582 28
7240 1513 28
9804 6961 28
2661 9223 28
6805 9958 28
6671 1770 28
5204 2843 28
3187 4704 28
8923 2225 28
2530 2894 28
5193 5244 28
680 5026 28
5983 2425 28
9210 1687 28
5293 7977 28
4776 6524 28
4334 9704 28
9655 5359 28
1715 4661 28
7236 1714 28
8039 1453 28
336 8528 28
632 5364 28
3003 4345 28
4274 2892 28
1650 6059 28
500 191 28
9018 4608 28
5587 144 28
5443 3274 28
1678 8406 28
1296 3450 28
8186 9428 28
9371 1712 28
5124 9599 28
6291 6177 28
4912 9315 28
3138 5829 28
5807 6704 28
1214 2143 28
9146 7557 28
3549 9130 28
1174 4750 28
3357 1700 28
8926 3052 28
1747 9719 28
3670 9483 28
7238 8352 28
4290 107 28
2608 1373 28
9275 3767 28
3623 8427 28
7748 3495 28
7492 546 28
2208 8930 28
3016 9446 28
1485 8721 28
9092 9023 28
3125 1977 28
9389 8836 28
9415 2158 28
7674 8869 28
5551 1342 28
9966 4309 28
7001 5424 28
680 5838 28
6393 5201 28
5105 9728 28
5034 269 28
1964 2276 28
5916 9197 28
2637 2560 28
3345 1557 28
6867 9150 28
7580 7834 28
6206 1782 28
4097 3900 28
3021 6929 28
9597 2302 28
4037 9987 28
8582 2043 28
1727 8143 28
4016 6276 28
202 942 28
5900 8344 28
6026 9818 28
106 5051 28
5739 7951 28
9448 5981 28
3078 3774 28
8066 4445 28
632 5617 28
9911 1182 28
5976 6552 28
3559 1935 28
1296 1926 28
2182 713 28
290 9428 28
6904 7483 28
4259 5271 28
2382 5167 28
8300 6033 28
2161 2770 28
2470 9811 28
1573 4154 28
5660 1582 28
8608 4382 28
6296 5813 28
6095 5769 28
1812 4231 28
5001 6392 28
7208 8245 28
4811 1580 28
7752 4004 28
5899 4586 28
2209 9467 28
3087 9407 28
4198 245 28
